id|pathway_name|source|source_url
R-HSA-380108|Chemokine receptors bind chemokines|REACTOME|https://reactome.org
R-HSA-75035|Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex|REACTOME|https://reactome.org
R-HSA-191273|Cholesterol biosynthesis|REACTOME|https://reactome.org
R-HSA-6807047|Cholesterol biosynthesis via desmosterol|REACTOME|https://reactome.org
R-HSA-6807062|Cholesterol biosynthesis via lathosterol|REACTOME|https://reactome.org
R-HSA-6798163|Choline catabolism|REACTOME|https://reactome.org
R-HSA-2022870|Chondroitin sulfate biosynthesis|REACTOME|https://reactome.org
R-HSA-1793185|Chondroitin sulfate/dermatan sulfate metabolism|REACTOME|https://reactome.org
R-HSA-3247509|Chromatin modifying enzymes|REACTOME|https://reactome.org
R-HSA-4839726|Chromatin organization|REACTOME|https://reactome.org
R-HSA-73886|Chromosome Maintenance|REACTOME|https://reactome.org
R-HSA-8963888|Chylomicron assembly|REACTOME|https://reactome.org
R-HSA-8964026|Chylomicron clearance|REACTOME|https://reactome.org
R-HSA-8963901|Chylomicron remodeling|REACTOME|https://reactome.org
R-HSA-5617833|Cilium Assembly|REACTOME|https://reactome.org
R-HSA-9793528|Ciprofloxacin ADME|REACTOME|https://reactome.org
R-HSA-400253|Circadian Clock|REACTOME|https://reactome.org
R-HSA-71403|Citric acid cycle (TCA cycle)|REACTOME|https://reactome.org
R-HSA-373076|Class A/1 (Rhodopsin-like receptors)|REACTOME|https://reactome.org
R-HSA-373080|Class B/2 (Secretin family receptors)|REACTOME|https://reactome.org
R-HSA-420499|Class C/3 (Metabotropic glutamate/pheromone receptors)|REACTOME|https://reactome.org
R-HSA-983169|Class I MHC mediated antigen processing & presentation|REACTOME|https://reactome.org
R-HSA-9603798|Class I peroxisomal membrane protein import|REACTOME|https://reactome.org
R-HSA-1296053|Classical Kir channels|REACTOME|https://reactome.org
R-HSA-173623|Classical antibody-mediated complement activation|REACTOME|https://reactome.org
R-HSA-8856828|Clathrin-mediated endocytosis|REACTOME|https://reactome.org
R-HSA-110331|Cleavage of the damaged purine|REACTOME|https://reactome.org
R-HSA-110329|Cleavage of the damaged pyrimidine |REACTOME|https://reactome.org
R-HSA-9759218|Cobalamin (Cbl) metabolism|REACTOME|https://reactome.org
R-HSA-196741|Cobalamin (Cbl, vitamin B12) transport and metabolism|REACTOME|https://reactome.org
R-HSA-196783|Coenzyme A biosynthesis|REACTOME|https://reactome.org
R-HSA-2470946|Cohesin Loading onto Chromatin|REACTOME|https://reactome.org
R-HSA-1650814|Collagen biosynthesis and modifying enzymes|REACTOME|https://reactome.org
R-HSA-8948216|Collagen chain trimerization|REACTOME|https://reactome.org
R-HSA-1442490|Collagen degradation|REACTOME|https://reactome.org
R-HSA-1474290|Collagen formation|REACTOME|https://reactome.org
R-HSA-140875|Common Pathway of Fibrin Clot Formation|REACTOME|https://reactome.org
R-HSA-8948700|Competing endogenous RNAs (ceRNAs) regulate PTEN translation|REACTOME|https://reactome.org
R-HSA-166658|Complement cascade|REACTOME|https://reactome.org
R-HSA-6799198|Complex I biogenesis|REACTOME|https://reactome.org
R-HSA-2514853|Condensation of Prometaphase Chromosomes|REACTOME|https://reactome.org
R-HSA-2299718|Condensation of Prophase Chromosomes|REACTOME|https://reactome.org
R-HSA-177135|Conjugation of benzoate with glycine|REACTOME|https://reactome.org
R-HSA-159424|Conjugation of carboxylic acids|REACTOME|https://reactome.org
R-HSA-177162|Conjugation of phenylacetate with glutamine|REACTOME|https://reactome.org
R-HSA-177128|Conjugation of salicylate with glycine|REACTOME|https://reactome.org
R-HSA-5674400|Constitutive Signaling by AKT1 E17K in Cancer|REACTOME|https://reactome.org
R-HSA-2219530|Constitutive Signaling by Aberrant PI3K in Cancer|REACTOME|https://reactome.org
R-HSA-5637810|Constitutive Signaling by EGFRvIII|REACTOME|https://reactome.org
R-HSA-1236382|Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants|REACTOME|https://reactome.org
R-HSA-2691232|Constitutive Signaling by NOTCH1 HD Domain Mutants|REACTOME|https://reactome.org
R-HSA-2894862|Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants|REACTOME|https://reactome.org
R-HSA-2644606|Constitutive Signaling by NOTCH1 PEST Domain Mutants|REACTOME|https://reactome.org
R-HSA-2660826|Constitutive Signaling by NOTCH1 t(7 9)(NOTCH1:M1580_K2555) Translocation Mutant|REACTOME|https://reactome.org
R-HSA-9634285|Constitutive Signaling by Overexpressed ERBB2|REACTOME|https://reactome.org
R-HSA-176407|Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase|REACTOME|https://reactome.org
R-HSA-6814122|Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding|REACTOME|https://reactome.org
R-HSA-389958|Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding|REACTOME|https://reactome.org
R-HSA-388841|Costimulation by the CD28 family|REACTOME|https://reactome.org
R-HSA-71288|Creatine metabolism|REACTOME|https://reactome.org
R-HSA-166786|Creation of C4 and C2 activators|REACTOME|https://reactome.org
R-HSA-8949613|Cristae formation|REACTOME|https://reactome.org
R-HSA-1236973|Cross-presentation of particulate exogenous antigens (phagosomes)|REACTOME|https://reactome.org
R-HSA-1236978|Cross-presentation of soluble exogenous antigens (endosomes)|REACTOME|https://reactome.org
R-HSA-2243919|Crosslinking of collagen fibrils|REACTOME|https://reactome.org
R-HSA-69273|Cyclin A/B1/B2 associated events during G2/M transition|REACTOME|https://reactome.org
R-HSA-69656|Cyclin A:Cdk2-associated events at S phase entry|REACTOME|https://reactome.org
R-HSA-69231|Cyclin D associated events in G1|REACTOME|https://reactome.org
R-HSA-69202|Cyclin E associated events during G1/S transition |REACTOME|https://reactome.org
R-HSA-1614603|Cysteine formation from homocysteine|REACTOME|https://reactome.org
R-HSA-211897|Cytochrome P450 - arranged by substrate type|REACTOME|https://reactome.org
R-HSA-111461|Cytochrome c-mediated apoptotic response|REACTOME|https://reactome.org
R-HSA-1280215|Cytokine Signaling in Immune system|REACTOME|https://reactome.org
R-HSA-9707564|Cytoprotection by HMOX1|REACTOME|https://reactome.org
R-HSA-2564830|Cytosolic iron-sulfur cluster assembly|REACTOME|https://reactome.org
R-HSA-1834949|Cytosolic sensors of pathogen-associated DNA |REACTOME|https://reactome.org
R-HSA-156584|Cytosolic sulfonation of small molecules|REACTOME|https://reactome.org
R-HSA-379716|Cytosolic tRNA aminoacylation|REACTOME|https://reactome.org
R-HSA-1489509|DAG and IP3 signaling|REACTOME|https://reactome.org
R-HSA-2172127|DAP12 interactions|REACTOME|https://reactome.org
R-HSA-2424491|DAP12 signaling|REACTOME|https://reactome.org
R-HSA-180024|DARPP-32 events|REACTOME|https://reactome.org
R-HSA-418885|DCC mediated attractive signaling|REACTOME|https://reactome.org
R-HSA-168928|DDX58/IFIH1-mediated induction of interferon-alpha/beta|REACTOME|https://reactome.org
R-HSA-3134963|DEx/H-box helicases activate type I IFN and inflammatory cytokines production |REACTOME|https://reactome.org
R-HSA-73893|DNA Damage Bypass|REACTOME|https://reactome.org
R-HSA-5696394|DNA Damage Recognition in GG-NER|REACTOME|https://reactome.org
R-HSA-73942|DNA Damage Reversal|REACTOME|https://reactome.org
R-HSA-2559586|DNA Damage/Telomere Stress Induced Senescence|REACTOME|https://reactome.org
R-HSA-5693606|DNA Double Strand Break Response|REACTOME|https://reactome.org
R-HSA-5693532|DNA Double-Strand Break Repair|REACTOME|https://reactome.org
R-HSA-73894|DNA Repair|REACTOME|https://reactome.org
R-HSA-69306|DNA Replication|REACTOME|https://reactome.org
R-HSA-69002|DNA Replication Pre-Initiation|REACTOME|https://reactome.org
R-HSA-5334118|DNA methylation|REACTOME|https://reactome.org
R-HSA-68952|DNA replication initiation|REACTOME|https://reactome.org
R-HSA-69190|DNA strand elongation|REACTOME|https://reactome.org
R-HSA-376172|DSCAM interactions|REACTOME|https://reactome.org
R-HSA-9669914|Dasatinib-resistant KIT mutants|REACTOME|https://reactome.org
R-HSA-3769402|Deactivation of the beta-catenin transactivating complex|REACTOME|https://reactome.org
R-HSA-429947|Deadenylation of mRNA|REACTOME|https://reactome.org
R-HSA-429914|Deadenylation-dependent mRNA decay|REACTOME|https://reactome.org
R-HSA-73887|Death Receptor Signaling|REACTOME|https://reactome.org
R-HSA-5607761|Dectin-1 mediated noncanonical NF-kB signaling|REACTOME|https://reactome.org
R-HSA-5621480|Dectin-2 family|REACTOME|https://reactome.org
R-HSA-5682113|Defective ABCA1 causes TGD|REACTOME|https://reactome.org
R-HSA-5682294|Defective ABCA12 causes ARCI4B|REACTOME|https://reactome.org
R-HSA-5688399|Defective ABCA3 causes SMDP3|REACTOME|https://reactome.org
R-HSA-5683678|Defective ABCA3 causes SMDP3|REACTOME|https://reactome.org
R-HSA-5678520|Defective ABCB11 causes PFIC2 and BRIC2|REACTOME|https://reactome.org
R-HSA-5678771|Defective ABCB4 causes PFIC3, ICP3 and GBD1|REACTOME|https://reactome.org
R-HSA-5683371|Defective ABCB6 causes MCOPCB7|REACTOME|https://reactome.org
R-HSA-5679001|Defective ABCC2 causes DJS|REACTOME|https://reactome.org
R-HSA-5690338|Defective ABCC6 causes PXE|REACTOME|https://reactome.org
R-HSA-5683177|Defective ABCC8 can cause hypo- and hyper-glycemias|REACTOME|https://reactome.org
R-HSA-5678420|Defective ABCC9 causes CMD10, ATFB12 and Cantu syndrome|REACTOME|https://reactome.org
R-HSA-5684045|Defective ABCD1 causes ALD|REACTOME|https://reactome.org
R-HSA-5683329|Defective ABCD4 causes MAHCJ|REACTOME|https://reactome.org
R-HSA-5679096|Defective ABCG5 causes sitosterolemia|REACTOME|https://reactome.org
R-HSA-5679090|Defective ABCG8 causes GBD4 and sitosterolemia|REACTOME|https://reactome.org
R-HSA-5579031|Defective ACTH causes obesity and POMCD|REACTOME|https://reactome.org
R-HSA-5579007|Defective ACY1 causes encephalopathy|REACTOME|https://reactome.org
R-HSA-9734735|Defective ADA disrupts (deoxy)adenosine deamination|REACTOME|https://reactome.org
R-HSA-5578997|Defective AHCY causes HMAHCHD|REACTOME|https://reactome.org
R-HSA-4549380|Defective ALG1 causes CDG-1k|REACTOME|https://reactome.org
R-HSA-4551295|Defective ALG11 causes CDG-1p|REACTOME|https://reactome.org
R-HSA-4720489|Defective ALG12 causes CDG-1g|REACTOME|https://reactome.org
R-HSA-5633231|Defective ALG14 causes ALG14-CMS|REACTOME|https://reactome.org
R-HSA-4549349|Defective ALG2 causes CDG-1i|REACTOME|https://reactome.org
R-HSA-4720475|Defective ALG3 causes CDG-1d|REACTOME|https://reactome.org
R-HSA-4724289|Defective ALG6 causes CDG-1c|REACTOME|https://reactome.org
R-HSA-4724325|Defective ALG8 causes CDG-1h|REACTOME|https://reactome.org
R-HSA-4720454|Defective ALG9 causes CDG-1l|REACTOME|https://reactome.org
R-HSA-3359462|Defective AMN causes MGA1|REACTOME|https://reactome.org
R-HSA-9734195|Defective APRT disrupts adenine salvage|REACTOME|https://reactome.org
R-HSA-5619099|Defective AVP does not bind AVPR1A,B and causes neurohypophyseal diabetes insipidus (NDI)|REACTOME|https://reactome.org
R-HSA-9036092|Defective AVP does not bind AVPR2 and causes neurohypophyseal diabetes insipidus (NDI)|REACTOME|https://reactome.org
R-HSA-4420332|Defective B3GALT6 causes EDSP2 and SEMDJL1|REACTOME|https://reactome.org
R-HSA-5083635|Defective B3GALTL causes PpS|REACTOME|https://reactome.org
R-HSA-3560801|Defective B3GAT3 causes JDSSDHD|REACTOME|https://reactome.org
R-HSA-3656244|Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)|REACTOME|https://reactome.org
R-HSA-4793953|Defective B4GALT1 causes CDG-2d|REACTOME|https://reactome.org
R-HSA-3560783|Defective B4GALT7 causes EDS, progeroid type|REACTOME|https://reactome.org
R-HSA-3371598|Defective BTD causes biotidinase deficiency|REACTOME|https://reactome.org
R-HSA-9605310|Defective Base Excision Repair Associated with MUTYH|REACTOME|https://reactome.org
R-HSA-9616334|Defective Base Excision Repair Associated with NEIL1|REACTOME|https://reactome.org
R-HSA-9629232|Defective Base Excision Repair Associated with NEIL3|REACTOME|https://reactome.org
R-HSA-9616333|Defective Base Excision Repair Associated with NTHL1|REACTOME|https://reactome.org
R-HSA-9656249|Defective Base Excision Repair Associated with OGG1|REACTOME|https://reactome.org
R-HSA-5083632|Defective C1GALT1C1 causes TNPS|REACTOME|https://reactome.org
R-HSA-3359457|Defective CBLIF causes IFD|REACTOME|https://reactome.org
R-HSA-3359485|Defective CD320 causes MMATC|REACTOME|https://reactome.org
R-HSA-5678895|Defective CFTR causes cystic fibrosis|REACTOME|https://reactome.org
R-HSA-3595174|Defective CHST14 causes EDS, musculocontractural type|REACTOME|https://reactome.org
R-HSA-3595172|Defective CHST3 causes SEDCJD|REACTOME|https://reactome.org
R-HSA-3656225|Defective CHST6 causes MCDC1|REACTOME|https://reactome.org
R-HSA-3595177|Defective CHSY1 causes TPBS|REACTOME|https://reactome.org
R-HSA-5619060|Defective CP causes aceruloplasminemia (ACERULOP)|REACTOME|https://reactome.org
R-HSA-5688890|Defective CSF2RA causes SMDP4|REACTOME|https://reactome.org
R-HSA-5688849|Defective CSF2RB causes SMDP5|REACTOME|https://reactome.org
R-HSA-3359463|Defective CUBN causes MGA1|REACTOME|https://reactome.org
R-HSA-5579026|Defective CYP11A1 causes AICSR|REACTOME|https://reactome.org
R-HSA-5579017|Defective CYP11B1 causes AH4|REACTOME|https://reactome.org
R-HSA-5579009|Defective CYP11B2 causes CMO-1 deficiency|REACTOME|https://reactome.org
R-HSA-5579028|Defective CYP17A1 causes AH5|REACTOME|https://reactome.org
R-HSA-5579030|Defective CYP19A1 causes AEXS|REACTOME|https://reactome.org
R-HSA-5579000|Defective CYP1B1 causes Glaucoma|REACTOME|https://reactome.org
R-HSA-5579021|Defective CYP21A2 causes AH3|REACTOME|https://reactome.org
R-HSA-5579010|Defective CYP24A1 causes HCAI|REACTOME|https://reactome.org
R-HSA-5579015|Defective CYP26B1 causes RHFCA|REACTOME|https://reactome.org
R-HSA-5579004|Defective CYP26C1 causes FFDD4|REACTOME|https://reactome.org
R-HSA-5578996|Defective CYP27A1 causes CTX|REACTOME|https://reactome.org
R-HSA-5579014|Defective CYP27B1 causes VDDR1A|REACTOME|https://reactome.org
R-HSA-5579027|Defective CYP27B1 causes VDDR1B|REACTOME|https://reactome.org
R-HSA-5579011|Defective CYP2U1 causes SPG56|REACTOME|https://reactome.org
R-HSA-5579005|Defective CYP4F22 causes ARCI5|REACTOME|https://reactome.org
R-HSA-5579013|Defective CYP7B1 causes SPG5A and CBAS3|REACTOME|https://reactome.org
R-HSA-4755609|Defective DHDDS causes RP59|REACTOME|https://reactome.org
R-HSA-9699150|Defective DNA double strand break response due to BARD1 loss of function|REACTOME|https://reactome.org
R-HSA-9663199|Defective DNA double strand break response due to BRCA1 loss of function|REACTOME|https://reactome.org
R-HSA-4755583|Defective DOLK causes DOLK-CDG|REACTOME|https://reactome.org
R-HSA-4549356|Defective DPAGT1 causes CDG-1j, CMSTA2|REACTOME|https://reactome.org
R-HSA-4717374|Defective DPM1 causes DPM1-CDG|REACTOME|https://reactome.org
R-HSA-4719377|Defective DPM2 causes DPM2-CDG|REACTOME|https://reactome.org
R-HSA-4719360|Defective DPM3 causes DPM3-CDG|REACTOME|https://reactome.org
R-HSA-3656253|Defective EXT1 causes exostoses 1, TRPS2 and CHDS|REACTOME|https://reactome.org
R-HSA-3656237|Defective EXT2 causes exostoses 2|REACTOME|https://reactome.org
R-HSA-9672387|Defective F8 accelerates dissociation of the A2 domain|REACTOME|https://reactome.org
R-HSA-9672395|Defective F8 binding to the cell membrane|REACTOME|https://reactome.org
R-HSA-9672393|Defective F8 binding to von Willebrand factor|REACTOME|https://reactome.org
R-HSA-9672391|Defective F8 cleavage by thrombin|REACTOME|https://reactome.org
R-HSA-9672397|Defective F8 secretion|REACTOME|https://reactome.org
R-HSA-9674519|Defective F8 sulfation at Y1699|REACTOME|https://reactome.org
R-HSA-9673221|Defective F9 activation|REACTOME|https://reactome.org
R-HSA-9673218|Defective F9 secretion|REACTOME|https://reactome.org
R-HSA-9673202|Defective F9 variant does not activate FX|REACTOME|https://reactome.org
R-HSA-5579019|Defective FMO3 causes TMAU|REACTOME|https://reactome.org
R-HSA-5609977|Defective GALE causes EDG|REACTOME|https://reactome.org
R-HSA-5609976|Defective GALK1 causes GALCT2|REACTOME|https://reactome.org
R-HSA-5083636|Defective GALNT12 causes CRCS1|REACTOME|https://reactome.org
R-HSA-5083625|Defective GALNT3 causes HFTC|REACTOME|https://reactome.org
R-HSA-5609978|Defective GALT can cause GALCT|REACTOME|https://reactome.org
R-HSA-5619073|Defective GCK causes maturity-onset diabetes of the young 2 (MODY2)|REACTOME|https://reactome.org
R-HSA-5578999|Defective GCLC causes HAGGSD|REACTOME|https://reactome.org
