go_term_id|label|pathway_name|source|source_id|source_type|source_url|subontology|target_id|target_type
GO:1902041|pathway_to_biological_process|Regulation by c-FLIP|REACTOME|R-HSA-3371378|pathway|https://reactome.org|biological_process|GO_1902041|biological_process
GO:1905784|pathway_to_biological_process|Regulation of APC/C activators between G1/S and early anaphase|REACTOME|R-HSA-176408|pathway|https://reactome.org|biological_process|GO_1905784|biological_process
GO:0042981|pathway_to_biological_process|Regulation of Apoptosis|REACTOME|R-HSA-169911|pathway|https://reactome.org|biological_process|GO_0042981|biological_process
GO:0051090|pathway_to_biological_process|Regulation of BACH1 activity|REACTOME|R-HSA-9708530|pathway|https://reactome.org|biological_process|GO_0051090|biological_process
GO:0006355|pathway_to_biological_process|Regulation of CDH11 gene transcription|REACTOME|R-HSA-9762293|pathway|https://reactome.org|biological_process|GO_0006355|biological_process
GO:0035195|pathway_to_biological_process|Regulation of CDH11 mRNA translation by microRNAs|REACTOME|R-HSA-9759811|pathway|https://reactome.org|biological_process|GO_0035195|biological_process
GO:0030449|pathway_to_biological_process|Regulation of Complement cascade|REACTOME|R-HSA-977606|pathway|https://reactome.org|biological_process|GO_0030449|biological_process
GO:2000047|pathway_to_biological_process|Regulation of Expression and Function of Type I Classical Cadherins|REACTOME|R-HSA-9764274|pathway|https://reactome.org|biological_process|GO_2000047|biological_process
GO:2000047|pathway_to_biological_process|Regulation of Expression and Function of Type II Classical Cadherins|REACTOME|R-HSA-9764260|pathway|https://reactome.org|biological_process|GO_2000047|biological_process
GO:0006110|pathway_to_biological_process|Regulation of Glucokinase by Glucokinase Regulatory Protein|REACTOME|R-HSA-170822|pathway|https://reactome.org|biological_process|GO_0006110|biological_process
GO:1900034|pathway_to_biological_process|Regulation of HSF1-mediated heat shock response|REACTOME|R-HSA-3371453|pathway|https://reactome.org|biological_process|GO_1900034|biological_process
GO:0034110|pathway_to_biological_process|Regulation of Homotypic Cell-Cell Adhesion|REACTOME|R-HSA-9759476|pathway|https://reactome.org|biological_process|GO_0034110|biological_process
GO:0060338|pathway_to_biological_process|Regulation of IFNA/IFNB signaling|REACTOME|R-HSA-912694|pathway|https://reactome.org|biological_process|GO_0060338|biological_process
GO:0060334|pathway_to_biological_process|Regulation of IFNG signaling|REACTOME|R-HSA-877312|pathway|https://reactome.org|biological_process|GO_0060334|biological_process
GO:0043066|pathway_to_biological_process|Regulation of PAK-2p34 activity by PS-GAP/RHG10|REACTOME|R-HSA-211728|pathway|https://reactome.org|biological_process|GO_0043066|biological_process
GO:0031295|pathway_to_biological_process|Regulation of T cell activation by CD28 family|REACTOME|R-HSA-388841|pathway|https://reactome.org|biological_process|GO_0031295|biological_process
GO:0010803|pathway_to_biological_process|Regulation of TNFR1 signaling|REACTOME|R-HSA-5357905|pathway|https://reactome.org|biological_process|GO_0010803|biological_process
GO:1901796|pathway_to_biological_process|Regulation of TP53 Activity|REACTOME|R-HSA-5633007|pathway|https://reactome.org|biological_process|GO_1901796|biological_process
GO:0043066|pathway_to_biological_process|Regulation of activated PAK-2p34 by proteasome mediated degradation|REACTOME|R-HSA-211733|pathway|https://reactome.org|biological_process|GO_0043066|biological_process
GO:0031018|pathway_to_biological_process|Regulation of beta-cell development|REACTOME|R-HSA-186712|pathway|https://reactome.org|biological_process|GO_0031018|biological_process
GO:0045540|pathway_to_biological_process|Regulation of cholesterol biosynthesis by SREBP (SREBF)|REACTOME|R-HSA-1655829|pathway|https://reactome.org|biological_process|GO_0045540|biological_process
GO:0141005|pathway_to_biological_process|Regulation of endogenous retroelements|REACTOME|R-HSA-9842860|pathway|https://reactome.org|biological_process|GO_0141005|biological_process
GO:0141006|pathway_to_biological_process|Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)|REACTOME|R-HSA-9845323|pathway|https://reactome.org|biological_process|GO_0141006|biological_process
GO:1904538|pathway_to_biological_process|Regulation of glycolysis by fructose 2,6-bisphosphate metabolism|REACTOME|R-HSA-9634600|pathway|https://reactome.org|biological_process|GO_1904538|biological_process
GO:0032479|pathway_to_biological_process|Regulation of innate immune responses to cytosolic DNA|REACTOME|R-HSA-3134975|pathway|https://reactome.org|biological_process|GO_0032479|biological_process
GO:0050796|pathway_to_biological_process|Regulation of insulin secretion|REACTOME|R-HSA-422356|pathway|https://reactome.org|biological_process|GO_0050796|biological_process
GO:0019216|pathway_to_biological_process|Regulation of lipid metabolism by PPARalpha|REACTOME|R-HSA-400206|pathway|https://reactome.org|biological_process|GO_0019216|biological_process
GO:0043488|pathway_to_biological_process|Regulation of mRNA stability by proteins that bind AU-rich elements|REACTOME|R-HSA-450531|pathway|https://reactome.org|biological_process|GO_0043488|biological_process
GO:0060544|pathway_to_biological_process|Regulation of necroptotic cell death|REACTOME|R-HSA-5675482|pathway|https://reactome.org|biological_process|GO_0060544|biological_process
GO:0090368|pathway_to_biological_process|Regulation of ornithine decarboxylase (ODC)|REACTOME|R-HSA-350562|pathway|https://reactome.org|biological_process|GO_0090368|biological_process
GO:0010510|pathway_to_biological_process|Regulation of pyruvate dehydrogenase (PDH) complex|REACTOME|R-HSA-204174|pathway|https://reactome.org|biological_process|GO_0010510|biological_process
GO:0062012|pathway_to_biological_process|Regulation of pyruvate metabolism|REACTOME|R-HSA-9861718|pathway|https://reactome.org|biological_process|GO_0062012|biological_process
GO:0042403|pathway_to_biological_process|Regulation of thyroid hormone activity|REACTOME|R-HSA-350864|pathway|https://reactome.org|biological_process|GO_0042403|biological_process
GO:0019076|pathway_to_biological_process|Release|REACTOME|R-HSA-168298|pathway|https://reactome.org|biological_process|GO_0019076|biological_process
GO:0006465|pathway_to_biological_process|Removal of aminoterminal propeptides from gamma-carboxylated proteins|REACTOME|R-HSA-159782|pathway|https://reactome.org|biological_process|GO_0006465|biological_process
GO:0044725|pathway_to_biological_process|Replacement of protamines by nucleosomes in the male pronucleus|REACTOME|R-HSA-9821993|pathway|https://reactome.org|biological_process|GO_0044725|biological_process
GO:0048609|pathway_to_biological_process|Reproduction|REACTOME|R-HSA-1474165|pathway|https://reactome.org|biological_process|GO_0048609|biological_process
GO:0006287|pathway_to_biological_process|Resolution of Abasic Sites (AP sites)|REACTOME|R-HSA-73933|pathway|https://reactome.org|biological_process|GO_0006287|biological_process
GO:0045003|pathway_to_biological_process|Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)|REACTOME|R-HSA-5693554|pathway|https://reactome.org|biological_process|GO_0045003|biological_process
GO:0000070|pathway_to_biological_process|Resolution of Sister Chromatid Cohesion|REACTOME|R-HSA-2500257|pathway|https://reactome.org|biological_process|GO_0000070|biological_process
GO:0022904|pathway_to_biological_process|Respiratory electron transport|REACTOME|R-HSA-611105|pathway|https://reactome.org|biological_process|GO_0022904|biological_process
GO:0010999|pathway_to_biological_process|Response of EIF2AK1 (HRI) to heme deficiency|REACTOME|R-HSA-9648895|pathway|https://reactome.org|biological_process|GO_0010999|biological_process
GO:0034198|pathway_to_biological_process|Response of EIF2AK4 (GCN2) to amino acid deficiency|REACTOME|R-HSA-9633012|pathway|https://reactome.org|biological_process|GO_0034198|biological_process
GO:0052031|pathway_to_biological_process|Response of Mtb to phagocytosis|REACTOME|R-HSA-9637690|pathway|https://reactome.org|biological_process|GO_0052031|biological_process
GO:0071495|pathway_to_biological_process|Response of endothelial cells to shear stress|REACTOME|R-HSA-9860931|pathway|https://reactome.org|biological_process|GO_0071495|biological_process
GO:0010038|pathway_to_biological_process|Response to metal ions|REACTOME|R-HSA-5660526|pathway|https://reactome.org|biological_process|GO_0010038|biological_process
GO:0001523|pathway_to_biological_process|Retinoid metabolism and transport|REACTOME|R-HSA-975634|pathway|https://reactome.org|biological_process|GO_0001523|biological_process
GO:0051936|pathway_to_biological_process|Reuptake of GABA|REACTOME|R-HSA-888593|pathway|https://reactome.org|biological_process|GO_0051936|biological_process
GO:0006307|pathway_to_biological_process|Reversal of alkylation damage by DNA dioxygenases|REACTOME|R-HSA-73943|pathway|https://reactome.org|biological_process|GO_0006307|biological_process
GO:0006278|pathway_to_biological_process|Reverse Transcription of HIV RNA|REACTOME|R-HSA-162589|pathway|https://reactome.org|biological_process|GO_0006278|biological_process
GO:0015701|pathway_to_biological_process|Reversible hydration of carbon dioxide|REACTOME|R-HSA-1475029|pathway|https://reactome.org|biological_process|GO_0015701|biological_process
GO:0043043|pathway_to_biological_process|Rhesus blood group biosynthesis|REACTOME|R-HSA-9037628|pathway|https://reactome.org|biological_process|GO_0043043|biological_process
GO:1901990|pathway_to_biological_process|SCF-beta-TrCP mediated degradation of Emi1|REACTOME|R-HSA-174113|pathway|https://reactome.org|biological_process|GO_1901990|biological_process
GO:0000183|pathway_to_biological_process|SIRT1 negatively regulates rRNA expression|REACTOME|R-HSA-427359|pathway|https://reactome.org|biological_process|GO_0000183|biological_process
GO:0006398|pathway_to_biological_process|SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs|REACTOME|R-HSA-77588|pathway|https://reactome.org|biological_process|GO_0006398|biological_process
GO:0016071|pathway_to_biological_process|SLBP independent Processing of Histone Pre-mRNAs|REACTOME|R-HSA-111367|pathway|https://reactome.org|biological_process|GO_0016071|biological_process
GO:0055085|pathway_to_biological_process|SLC-mediated transmembrane transport|REACTOME|R-HSA-425407|pathway|https://reactome.org|biological_process|GO_0055085|biological_process
GO:0034121|pathway_to_biological_process|SLC15A4:TASL-dependent IRF5 activation|REACTOME|R-HSA-9860276|pathway|https://reactome.org|biological_process|GO_0034121|biological_process
GO:0045944|pathway_to_biological_process|SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription|REACTOME|R-HSA-2173796|pathway|https://reactome.org|biological_process|GO_0045944|biological_process
GO:0006614|pathway_to_biological_process|SRP-dependent cotranslational protein targeting to membrane|REACTOME|R-HSA-1799339|pathway|https://reactome.org|biological_process|GO_0006614|biological_process
GO:0034097|pathway_to_biological_process|STAT5 Activation|REACTOME|R-HSA-9645135|pathway|https://reactome.org|biological_process|GO_0034097|biological_process
GO:0016925|pathway_to_biological_process|SUMOylation|REACTOME|R-HSA-2990846|pathway|https://reactome.org|biological_process|GO_0016925|biological_process
GO:0042000|pathway_to_biological_process|Secretion of toxins|REACTOME|R-HSA-9760173|pathway|https://reactome.org|biological_process|GO_0042000|biological_process
GO:0016259|pathway_to_biological_process|Selenoamino acid metabolism|REACTOME|R-HSA-2408522|pathway|https://reactome.org|biological_process|GO_0016259|biological_process
GO:0007600|pathway_to_biological_process|Sensory Perception|REACTOME|R-HSA-9709957|pathway|https://reactome.org|biological_process|GO_0007600|biological_process
GO:0050909|pathway_to_biological_process|Sensory perception of taste|REACTOME|R-HSA-9717189|pathway|https://reactome.org|biological_process|GO_0050909|biological_process
GO:0007605|pathway_to_biological_process|Sensory processing of sound|REACTOME|R-HSA-9659379|pathway|https://reactome.org|biological_process|GO_0007605|biological_process
GO:0051306|pathway_to_biological_process|Separation of Sister Chromatids|REACTOME|R-HSA-2467813|pathway|https://reactome.org|biological_process|GO_0051306|biological_process
GO:0006563|pathway_to_biological_process|Serine metabolism|REACTOME|R-HSA-977347|pathway|https://reactome.org|biological_process|GO_0006563|biological_process
GO:0006836|pathway_to_biological_process|Serotonin Neurotransmitter Release Cycle|REACTOME|R-HSA-181429|pathway|https://reactome.org|biological_process|GO_0006836|biological_process
GO:0046219|pathway_to_biological_process|Serotonin and melatonin biosynthesis|REACTOME|R-HSA-209931|pathway|https://reactome.org|biological_process|GO_0046219|biological_process
GO:0030509|pathway_to_biological_process|Signaling by BMP|REACTOME|R-HSA-201451|pathway|https://reactome.org|biological_process|GO_0030509|biological_process
GO:0019221|pathway_to_biological_process|Signaling by CSF1 (M-CSF) in myeloid cells|REACTOME|R-HSA-9680350|pathway|https://reactome.org|biological_process|GO_0019221|biological_process
GO:0019221|pathway_to_biological_process|Signaling by CSF3 (G-CSF)|REACTOME|R-HSA-9674555|pathway|https://reactome.org|biological_process|GO_0019221|biological_process
GO:0007173|pathway_to_biological_process|Signaling by EGFR|REACTOME|R-HSA-177929|pathway|https://reactome.org|biological_process|GO_0007173|biological_process
GO:0038128|pathway_to_biological_process|Signaling by ERBB2|REACTOME|R-HSA-1227986|pathway|https://reactome.org|biological_process|GO_0038128|biological_process
GO:0038162|pathway_to_biological_process|Signaling by Erythropoietin|REACTOME|R-HSA-9006335|pathway|https://reactome.org|biological_process|GO_0038162|biological_process
GO:0008543|pathway_to_biological_process|Signaling by FGFR|REACTOME|R-HSA-190236|pathway|https://reactome.org|biological_process|GO_0008543|biological_process
GO:0035329|pathway_to_biological_process|Signaling by Hippo|REACTOME|R-HSA-2028269|pathway|https://reactome.org|biological_process|GO_0035329|biological_process
GO:0008286|pathway_to_biological_process|Signaling by Insulin receptor|REACTOME|R-HSA-74752|pathway|https://reactome.org|biological_process|GO_0008286|biological_process
GO:0019221|pathway_to_biological_process|Signaling by Interleukins|REACTOME|R-HSA-449147|pathway|https://reactome.org|biological_process|GO_0019221|biological_process
GO:0048012|pathway_to_biological_process|Signaling by MST1|REACTOME|R-HSA-8852405|pathway|https://reactome.org|biological_process|GO_0048012|biological_process
GO:0007219|pathway_to_biological_process|Signaling by NOTCH|REACTOME|R-HSA-157118|pathway|https://reactome.org|biological_process|GO_0007219|biological_process
GO:0048011|pathway_to_biological_process|Signaling by NTRKs|REACTOME|R-HSA-166520|pathway|https://reactome.org|biological_process|GO_0048011|biological_process
GO:0007264|pathway_to_biological_process|Signaling by Rho GTPases|REACTOME|R-HSA-194315|pathway|https://reactome.org|biological_process|GO_0007264|biological_process
GO:0007179|pathway_to_biological_process|Signaling by TGF-beta Receptor Complex|REACTOME|R-HSA-170834|pathway|https://reactome.org|biological_process|GO_0007179|biological_process
GO:0048009|pathway_to_biological_process|Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)|REACTOME|R-HSA-2404192|pathway|https://reactome.org|biological_process|GO_0048009|biological_process
GO:0048010|pathway_to_biological_process|Signaling by VEGF|REACTOME|R-HSA-194138|pathway|https://reactome.org|biological_process|GO_0048010|biological_process
GO:0016055|pathway_to_biological_process|Signaling by WNT|REACTOME|R-HSA-195721|pathway|https://reactome.org|biological_process|GO_0016055|biological_process
GO:0007265|pathway_to_biological_process|Signalling to RAS|REACTOME|R-HSA-167044|pathway|https://reactome.org|biological_process|GO_0007265|biological_process
GO:0007264|pathway_to_biological_process|Signalling to p38 via RIT and RIN|REACTOME|R-HSA-187706|pathway|https://reactome.org|biological_process|GO_0007264|biological_process
GO:0030422|pathway_to_biological_process|Small interfering RNA (siRNA) biogenesis|REACTOME|R-HSA-426486|pathway|https://reactome.org|biological_process|GO_0030422|biological_process
GO:0006936|pathway_to_biological_process|Smooth Muscle Contraction|REACTOME|R-HSA-445355|pathway|https://reactome.org|biological_process|GO_0006936|biological_process
GO:0001756|pathway_to_biological_process|Somitogenesis|REACTOME|R-HSA-9824272|pathway|https://reactome.org|biological_process|GO_0001756|biological_process
GO:0007281|pathway_to_biological_process|Specification of primordial germ cells|REACTOME|R-HSA-9827857|pathway|https://reactome.org|biological_process|GO_0007281|biological_process
GO:0060896|pathway_to_biological_process|Specification of the neural plate border|REACTOME|R-HSA-9834899|pathway|https://reactome.org|biological_process|GO_0060896|biological_process
GO:0035036|pathway_to_biological_process|Sperm Motility And Taxes|REACTOME|R-HSA-1300642|pathway|https://reactome.org|biological_process|GO_0035036|biological_process
GO:0030149|pathway_to_biological_process|Sphingolipid catabolism|REACTOME|R-HSA-9845614|pathway|https://reactome.org|biological_process|GO_0030149|biological_process
GO:0030148|pathway_to_biological_process|Sphingolipid de novo biosynthesis|REACTOME|R-HSA-1660661|pathway|https://reactome.org|biological_process|GO_0030148|biological_process
GO:0006665|pathway_to_biological_process|Sphingolipid metabolism|REACTOME|R-HSA-428157|pathway|https://reactome.org|biological_process|GO_0006665|biological_process
GO:0006264|pathway_to_biological_process|Strand-asynchronous mitochondrial DNA replication|REACTOME|R-HSA-9913635|pathway|https://reactome.org|biological_process|GO_0006264|biological_process
GO:0030049|pathway_to_biological_process|Striated Muscle Contraction|REACTOME|R-HSA-390522|pathway|https://reactome.org|biological_process|GO_0030049|biological_process
GO:0070221|pathway_to_biological_process|Sulfide oxidation to sulfate|REACTOME|R-HSA-1614517|pathway|https://reactome.org|biological_process|GO_0070221|biological_process
GO:0000096|pathway_to_biological_process|Sulfur amino acid metabolism|REACTOME|R-HSA-1614635|pathway|https://reactome.org|biological_process|GO_0000096|biological_process
GO:0033668|pathway_to_biological_process|Suppression of apoptosis|REACTOME|R-HSA-9635465|pathway|https://reactome.org|biological_process|GO_0033668|biological_process
GO:0052041|pathway_to_biological_process|Suppression of autophagy|REACTOME|R-HSA-9636569|pathway|https://reactome.org|biological_process|GO_0052041|biological_process
GO:0052170|pathway_to_biological_process|Suppression of phagosomal maturation|REACTOME|R-HSA-9637687|pathway|https://reactome.org|biological_process|GO_0052170|biological_process
GO:0019082|pathway_to_biological_process|Synthesis And Processing Of GAG, GAGPOL Polyproteins|REACTOME|R-HSA-174495|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0019082|pathway_to_biological_process|Synthesis and processing of ENV and VPU|REACTOME|R-HSA-171286|pathway|https://reactome.org|biological_process|GO_0019082|biological_process
GO:0097267|pathway_to_biological_process|Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)|REACTOME|R-HSA-2142816|pathway|https://reactome.org|biological_process|GO_0097267|biological_process
GO:0019372|pathway_to_biological_process|Synthesis of 12-eicosatetraenoic acid derivatives|REACTOME|R-HSA-2142712|pathway|https://reactome.org|biological_process|GO_0019372|biological_process
GO:0019372|pathway_to_biological_process|Synthesis of 15-eicosatetraenoic acid derivatives|REACTOME|R-HSA-2142770|pathway|https://reactome.org|biological_process|GO_0019372|biological_process
GO:0019372|pathway_to_biological_process|Synthesis of 5-eicosatetraenoic acids|REACTOME|R-HSA-2142688|pathway|https://reactome.org|biological_process|GO_0019372|biological_process
GO:2001312|pathway_to_biological_process|Synthesis of BMP|REACTOME|R-HSA-1483171|pathway|https://reactome.org|biological_process|GO_2001312|biological_process
GO:0032049|pathway_to_biological_process|Synthesis of CL|REACTOME|R-HSA-1483076|pathway|https://reactome.org|biological_process|GO_0032049|biological_process
GO:0006260|pathway_to_biological_process|Synthesis of DNA|REACTOME|R-HSA-69239|pathway|https://reactome.org|biological_process|GO_0006260|biological_process
GO:0009298|pathway_to_biological_process|Synthesis of GDP-mannose|REACTOME|R-HSA-446205|pathway|https://reactome.org|biological_process|GO_0009298|biological_process
GO:0051121|pathway_to_biological_process|Synthesis of Hepoxilins (HX) and Trioxilins (TrX)|REACTOME|R-HSA-2142696|pathway|https://reactome.org|biological_process|GO_0051121|biological_process
GO:0046951|pathway_to_biological_process|Synthesis of Ketone Bodies|REACTOME|R-HSA-77111|pathway|https://reactome.org|biological_process|GO_0046951|biological_process
GO:0006691|pathway_to_biological_process|Synthesis of Leukotrienes (LT) and Eoxins (EX)|REACTOME|R-HSA-2142691|pathway|https://reactome.org|biological_process|GO_0006691|biological_process
GO:0006654|pathway_to_biological_process|Synthesis of PA|REACTOME|R-HSA-1483166|pathway|https://reactome.org|biological_process|GO_0006654|biological_process
GO:0006656|pathway_to_biological_process|Synthesis of PC|REACTOME|R-HSA-1483191|pathway|https://reactome.org|biological_process|GO_0006656|biological_process
GO:0006646|pathway_to_biological_process|Synthesis of PE|REACTOME|R-HSA-1483213|pathway|https://reactome.org|biological_process|GO_0006646|biological_process
GO:0006655|pathway_to_biological_process|Synthesis of PG|REACTOME|R-HSA-1483148|pathway|https://reactome.org|biological_process|GO_0006655|biological_process
GO:0006661|pathway_to_biological_process|Synthesis of PI|REACTOME|R-HSA-1483226|pathway|https://reactome.org|biological_process|GO_0006661|biological_process
GO:0006661|pathway_to_biological_process|Synthesis of PIPs at the ER membrane|REACTOME|R-HSA-1483248|pathway|https://reactome.org|biological_process|GO_0006661|biological_process
GO:0006661|pathway_to_biological_process|Synthesis of PIPs at the Golgi membrane|REACTOME|R-HSA-1660514|pathway|https://reactome.org|biological_process|GO_0006661|biological_process
GO:0006661|pathway_to_biological_process|Synthesis of PIPs at the early endosome membrane|REACTOME|R-HSA-1660516|pathway|https://reactome.org|biological_process|GO_0006661|biological_process
GO:0006661|pathway_to_biological_process|Synthesis of PIPs at the late endosome membrane|REACTOME|R-HSA-1660517|pathway|https://reactome.org|biological_process|GO_0006661|biological_process
GO:0006661|pathway_to_biological_process|Synthesis of PIPs at the plasma membrane|REACTOME|R-HSA-1660499|pathway|https://reactome.org|biological_process|GO_0006661|biological_process
GO:0006659|pathway_to_biological_process|Synthesis of PS|REACTOME|R-HSA-1483101|pathway|https://reactome.org|biological_process|GO_0006659|biological_process
GO:0046457|pathway_to_biological_process|Synthesis of Prostaglandins (PG) and Thromboxanes (TX)|REACTOME|R-HSA-2162123|pathway|https://reactome.org|biological_process|GO_0046457|biological_process
GO:0006048|pathway_to_biological_process|Synthesis of UDP-N-acetyl-glucosamine|REACTOME|R-HSA-446210|pathway|https://reactome.org|biological_process|GO_0006048|biological_process
GO:0006699|pathway_to_biological_process|Synthesis of bile acids and bile salts|REACTOME|R-HSA-192105|pathway|https://reactome.org|biological_process|GO_0006699|biological_process
GO:0017183|pathway_to_biological_process|Synthesis of diphthamide-EEF2|REACTOME|R-HSA-5358493|pathway|https://reactome.org|biological_process|GO_0017183|biological_process
GO:0043048|pathway_to_biological_process|Synthesis of dolichyl-phosphate|REACTOME|R-HSA-446199|pathway|https://reactome.org|biological_process|GO_0043048|biological_process
GO:0006488|pathway_to_biological_process|Synthesis of dolichyl-phosphate mannose|REACTOME|R-HSA-162699|pathway|https://reactome.org|biological_process|GO_0006488|biological_process
GO:0018279|pathway_to_biological_process|Synthesis of dolichyl-phosphate-glucose|REACTOME|R-HSA-480985|pathway|https://reactome.org|biological_process|GO_0018279|biological_process
GO:0019373|pathway_to_biological_process|Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)|REACTOME|R-HSA-2142670|pathway|https://reactome.org|biological_process|GO_0019373|biological_process
GO:0006506|pathway_to_biological_process|Synthesis of glycosylphosphatidylinositol (GPI)|REACTOME|R-HSA-162710|pathway|https://reactome.org|biological_process|GO_0006506|biological_process
GO:0035338|pathway_to_biological_process|Synthesis of very long-chain fatty acyl-CoAs|REACTOME|R-HSA-75876|pathway|https://reactome.org|biological_process|GO_0035338|biological_process
GO:0016486|pathway_to_biological_process|Synthesis, secretion, and deacylation of Ghrelin|REACTOME|R-HSA-422085|pathway|https://reactome.org|biological_process|GO_0016486|biological_process
GO:0120116|pathway_to_biological_process|Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)|REACTOME|R-HSA-381771|pathway|https://reactome.org|biological_process|GO_0120116|biological_process
GO:0050852|pathway_to_biological_process|TCR signaling|REACTOME|R-HSA-202403|pathway|https://reactome.org|biological_process|GO_0050852|biological_process
GO:0141167|pathway_to_biological_process|TET1,2,3 and TDG demethylate DNA|REACTOME|R-HSA-5221030|pathway|https://reactome.org|biological_process|GO_0141167|biological_process
GO:0045944|pathway_to_biological_process|TFAP2 (AP-2) family regulates transcription of other transcription factors|REACTOME|R-HSA-8866906|pathway|https://reactome.org|biological_process|GO_0045944|biological_process
GO:0002756|pathway_to_biological_process|TICAM1, RIP1-mediated IKK complex recruitment|REACTOME|R-HSA-168927|pathway|https://reactome.org|biological_process|GO_0002756|biological_process
GO:0007249|pathway_to_biological_process|TICAM1,TRAF6-dependent induction of TAK1 complex|REACTOME|R-HSA-9014325|pathway|https://reactome.org|biological_process|GO_0007249|biological_process
GO:0035666|pathway_to_biological_process|TICAM1-dependent activation of IRF3/IRF7|REACTOME|R-HSA-9013973|pathway|https://reactome.org|biological_process|GO_0035666|biological_process
GO:0033209|pathway_to_biological_process|TNF signaling|REACTOME|R-HSA-75893|pathway|https://reactome.org|biological_process|GO_0033209|biological_process
GO:0007249|pathway_to_biological_process|TNFR1-induced NF-kappa-B signaling pathway|REACTOME|R-HSA-5357956|pathway|https://reactome.org|biological_process|GO_0007249|biological_process
GO:0071550|pathway_to_biological_process|TNFR1-induced proapoptotic signaling|REACTOME|R-HSA-5357786|pathway|https://reactome.org|biological_process|GO_0071550|biological_process
GO:2000304|pathway_to_biological_process|TNFR1-mediated ceramide production|REACTOME|R-HSA-5626978|pathway|https://reactome.org|biological_process|GO_2000304|biological_process
GO:0033209|pathway_to_biological_process|TNFR2 non-canonical NF-kB pathway|REACTOME|R-HSA-5668541|pathway|https://reactome.org|biological_process|GO_0033209|biological_process
GO:0030330|pathway_to_biological_process|TP53 Regulates Transcription of Cell Cycle Genes|REACTOME|R-HSA-6791312|pathway|https://reactome.org|biological_process|GO_0030330|biological_process
GO:0042981|pathway_to_biological_process|TP53 Regulates Transcription of Cell Death Genes|REACTOME|R-HSA-5633008|pathway|https://reactome.org|biological_process|GO_0042981|biological_process
GO:0007249|pathway_to_biological_process|TRAF6-mediated induction of TAK1 complex within TLR4 complex|REACTOME|R-HSA-937072|pathway|https://reactome.org|biological_process|GO_0007249|biological_process
GO:0035666|pathway_to_biological_process|TRIF (TICAM1)-mediated TLR4 signaling |REACTOME|R-HSA-937061|pathway|https://reactome.org|biological_process|GO_0035666|biological_process
GO:0048011|pathway_to_biological_process|TRKA activation by NGF|REACTOME|R-HSA-187042|pathway|https://reactome.org|biological_process|GO_0048011|biological_process
GO:0070588|pathway_to_biological_process|TRP channels|REACTOME|R-HSA-3295583|pathway|https://reactome.org|biological_process|GO_0070588|biological_process
GO:0016485|pathway_to_biological_process|TYSND1 cleaves peroxisomal proteins|REACTOME|R-HSA-9033500|pathway|https://reactome.org|biological_process|GO_0016485|biological_process
GO:0050434|pathway_to_biological_process|Tat-mediated elongation of the HIV-1 transcript|REACTOME|R-HSA-167246|pathway|https://reactome.org|biological_process|GO_0050434|biological_process
GO:0032201|pathway_to_biological_process|Telomere C-strand (Lagging Strand) Synthesis|REACTOME|R-HSA-174417|pathway|https://reactome.org|biological_process|GO_0032201|biological_process
GO:0007004|pathway_to_biological_process|Telomere Extension By Telomerase|REACTOME|R-HSA-171319|pathway|https://reactome.org|biological_process|GO_0007004|biological_process
GO:0000723|pathway_to_biological_process|Telomere Maintenance|REACTOME|R-HSA-157579|pathway|https://reactome.org|biological_process|GO_0000723|biological_process
GO:0046146|pathway_to_biological_process|Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation|REACTOME|R-HSA-1474151|pathway|https://reactome.org|biological_process|GO_0046146|biological_process
GO:0001523|pathway_to_biological_process|The canonical retinoid cycle in rods (twilight vision)|REACTOME|R-HSA-2453902|pathway|https://reactome.org|biological_process|GO_0001523|biological_process
GO:1902600|pathway_to_biological_process|The fatty acid cycling model|REACTOME|R-HSA-167826|pathway|https://reactome.org|biological_process|GO_1902600|biological_process
GO:0016056|pathway_to_biological_process|The phototransduction cascade|REACTOME|R-HSA-2514856|pathway|https://reactome.org|biological_process|GO_0016056|biological_process
GO:0001523|pathway_to_biological_process|The retinoid cycle in cones (daylight vision)|REACTOME|R-HSA-2187335|pathway|https://reactome.org|biological_process|GO_0001523|biological_process
GO:1902749|pathway_to_biological_process|The role of GTSE1 in G2/M progression after G2 checkpoint|REACTOME|R-HSA-8852276|pathway|https://reactome.org|biological_process|GO_1902749|biological_process
GO:0019518|pathway_to_biological_process|Threonine catabolism|REACTOME|R-HSA-8849175|pathway|https://reactome.org|biological_process|GO_0019518|biological_process
GO:0006590|pathway_to_biological_process|Thyroxine biosynthesis|REACTOME|R-HSA-209968|pathway|https://reactome.org|biological_process|GO_0006590|biological_process
GO:0070830|pathway_to_biological_process|Tight junction interactions|REACTOME|R-HSA-420029|pathway|https://reactome.org|biological_process|GO_0070830|biological_process
