id|chr|end|label|source|source_url|start
chr1_11736087_11736146_grch38|chr1|11736146|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11736087
chr1_11787738_11787797_grch38|chr1|11787797|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11787738
chr1_11803527_11803586_grch38|chr1|11803586|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11803527
chr1_11805469_11805528_grch38|chr1|11805528|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11805469
chr1_11805954_11806013_grch38|chr1|11806013|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11805954
chr1_11806192_11806251_grch38|chr1|11806251|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11806192
chr1_11847772_11847831_grch38|chr1|11847831|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11847772
chr1_11848356_11848415_grch38|chr1|11848415|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11848356
chr1_11858935_11858994_grch38|chr1|11858994|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11858935
chr1_11926417_11926476_grch38|chr1|11926476|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11926417
chr1_11934682_11934741_grch38|chr1|11934741|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11934682
chr1_11980188_11980247_grch38|chr1|11980247|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11980188
chr1_11980397_11980456_grch38|chr1|11980456|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11980397
chr1_12019452_12019511_grch38|chr1|12019511|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12019452
chr1_12063254_12063313_grch38|chr1|12063313|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12063254
chr1_12063549_12063608_grch38|chr1|12063608|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12063549
chr1_12125906_12125965_grch38|chr1|12125965|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12125906
chr1_12166942_12167001_grch38|chr1|12167001|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12166942
chr1_12229983_12230042_grch38|chr1|12230042|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12229983
chr1_12617502_12617561_grch38|chr1|12617561|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12617502
chr1_12617777_12617836_grch38|chr1|12617836|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12617777
chr1_12617992_12618051_grch38|chr1|12618051|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12617992
chr1_12618199_12618258_grch38|chr1|12618258|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12618199
chr1_12618880_12618939_grch38|chr1|12618939|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12618880
chr1_12619098_12619157_grch38|chr1|12619157|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12619098
chr1_12619966_12620025_grch38|chr1|12620025|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12619966
chr1_12746151_12746210_grch38|chr1|12746210|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12746151
chr1_12791348_12791407_grch38|chr1|12791407|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12791348
chr1_12848446_12848505_grch38|chr1|12848505|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|12848446
chr1_13116555_13116614_grch38|chr1|13116614|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13116555
chr1_13513666_13513725_grch38|chr1|13513725|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13513666
chr1_13513993_13514052_grch38|chr1|13514052|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13513993
chr1_13583783_13583842_grch38|chr1|13583842|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13583783
chr1_13584220_13584279_grch38|chr1|13584279|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13584220
chr1_13749388_13749447_grch38|chr1|13749447|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13749388
chr1_13829049_13829108_grch38|chr1|13829108|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13829049
chr1_14598642_14598701_grch38|chr1|14598701|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|14598642
chr1_14598781_14598840_grch38|chr1|14598840|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|14598781
chr1_14924113_14924172_grch38|chr1|14924172|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|14924113
chr1_14929691_14929750_grch38|chr1|14929750|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|14929691
chr1_15152517_15152576_grch38|chr1|15152576|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15152517
chr1_15153714_15153773_grch38|chr1|15153773|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15153714
chr1_15409876_15409935_grch38|chr1|15409935|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15409876
chr1_15438394_15438453_grch38|chr1|15438453|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15438394
chr1_15456683_15456742_grch38|chr1|15456742|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15456683
chr1_15476055_15476114_grch38|chr1|15476114|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15476055
chr1_15524205_15524264_grch38|chr1|15524264|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15524205
chr1_15524371_15524430_grch38|chr1|15524430|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15524371
chr1_15526498_15526557_grch38|chr1|15526557|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15526498
chr1_15526799_15526858_grch38|chr1|15526858|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15526799
chr1_15585013_15585072_grch38|chr1|15585072|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15585013
chr1_15588507_15588566_grch38|chr1|15588566|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15588507
chr1_15617409_15617468_grch38|chr1|15617468|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15617409
chr1_15617513_15617572_grch38|chr1|15617572|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15617513
chr1_15681457_15681516_grch38|chr1|15681516|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15681457
chr1_15684271_15684330_grch38|chr1|15684330|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15684271
chr1_15736209_15736268_grch38|chr1|15736268|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15736209
chr1_15742452_15742511_grch38|chr1|15742511|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15742452
chr1_15756589_15756648_grch38|chr1|15756648|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15756589
chr1_15758746_15758805_grch38|chr1|15758805|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15758746
chr1_15837382_15837441_grch38|chr1|15837441|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15837382
chr1_15847810_15847869_grch38|chr1|15847869|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15847810
chr1_15976069_15976128_grch38|chr1|15976128|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15976069
chr1_16004188_16004247_grch38|chr1|16004247|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16004188
chr1_16018033_16018092_grch38|chr1|16018092|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16018033
chr1_16020527_16020586_grch38|chr1|16020586|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16020527
chr1_16021987_16022046_grch38|chr1|16022046|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16021987
chr1_16043754_16043813_grch38|chr1|16043813|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16043754
chr1_16044077_16044136_grch38|chr1|16044136|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16044077
chr1_16073641_16073700_grch38|chr1|16073700|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16073641
chr1_16156059_16156118_grch38|chr1|16156118|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16156059
chr1_16206976_16207035_grch38|chr1|16207035|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16206976
chr1_16212642_16212701_grch38|chr1|16212701|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16212642
chr1_16237144_16237203_grch38|chr1|16237203|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16237144
chr1_16352444_16352503_grch38|chr1|16352503|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16352444
chr1_16367195_16367254_grch38|chr1|16367254|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16367195
chr1_16440693_16440752_grch38|chr1|16440752|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16440693
chr1_16613540_16613599_grch38|chr1|16613599|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16613540
chr1_16980610_16980669_grch38|chr1|16980669|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16980610
chr1_16981105_16981164_grch38|chr1|16981164|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16981105
chr1_16981573_16981632_grch38|chr1|16981632|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16981573
chr1_17011918_17011977_grch38|chr1|17011977|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17011918
chr1_17054022_17054081_grch38|chr1|17054081|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17054022
chr1_17054130_17054189_grch38|chr1|17054189|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17054130
chr1_17119441_17119500_grch38|chr1|17119500|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17119441
chr1_17205079_17205138_grch38|chr1|17205138|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17205079
chr1_17249049_17249108_grch38|chr1|17249108|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17249049
chr1_17308148_17308207_grch38|chr1|17308207|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17308148
chr1_17438526_17438585_grch38|chr1|17438585|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17438526
chr1_17439661_17439720_grch38|chr1|17439720|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17439661
chr1_17441465_17441524_grch38|chr1|17441524|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17441465
chr1_17513294_17513353_grch38|chr1|17513353|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17513294
chr1_17520282_17520341_grch38|chr1|17520341|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17520282
chr1_17539707_17539766_grch38|chr1|17539766|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17539707
chr1_17542825_17542884_grch38|chr1|17542884|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17542825
chr1_17580405_17580464_grch38|chr1|17580464|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17580405
chr1_17755284_17755343_grch38|chr1|17755343|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17755284
chr1_18107749_18107808_grch38|chr1|18107808|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|18107749
chr1_18630797_18630856_grch38|chr1|18630856|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|18630797
chr1_18631470_18631529_grch38|chr1|18631529|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|18631470
chr1_18902545_18902604_grch38|chr1|18902604|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|18902545
chr1_18902752_18902811_grch38|chr1|18902811|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|18902752
chr1_19210250_19210309_grch38|chr1|19210309|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19210250
chr1_19210346_19210405_grch38|chr1|19210405|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19210346
chr1_19251501_19251560_grch38|chr1|19251560|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19251501
chr1_19251514_19251573_grch38|chr1|19251573|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19251514
chr1_19251756_19251815_grch38|chr1|19251815|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19251756
chr1_19288758_19288817_grch38|chr1|19288817|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19288758
chr1_19312093_19312152_grch38|chr1|19312152|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19312093
chr1_19312277_19312336_grch38|chr1|19312336|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19312277
chr1_19419752_19419811_grch38|chr1|19419811|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19419752
chr1_19484354_19484413_grch38|chr1|19484413|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19484354
chr1_19485523_19485582_grch38|chr1|19485582|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19485523
chr1_19596966_19597025_grch38|chr1|19597025|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19596966
chr1_19643665_19643724_grch38|chr1|19643724|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19643665
chr1_19644156_19644215_grch38|chr1|19644215|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19644156
chr1_19644264_19644323_grch38|chr1|19644323|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19644264
chr1_19799870_19799929_grch38|chr1|19799929|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19799870
chr1_19800255_19800314_grch38|chr1|19800314|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19800255
chr1_19814510_19814569_grch38|chr1|19814569|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19814510
chr1_19882351_19882410_grch38|chr1|19882410|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19882351
chr1_19882557_19882616_grch38|chr1|19882616|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19882557
chr1_19979608_19979667_grch38|chr1|19979667|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19979608
chr1_19980424_19980483_grch38|chr1|19980483|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|19980424
chr1_20070145_20070204_grch38|chr1|20070204|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20070145
chr1_20119526_20119585_grch38|chr1|20119585|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20119526
chr1_20139277_20139336_grch38|chr1|20139336|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20139277
chr1_20183282_20183341_grch38|chr1|20183341|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20183282
chr1_20186063_20186122_grch38|chr1|20186122|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20186063
chr1_20186508_20186567_grch38|chr1|20186567|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20186508
chr1_20485607_20485666_grch38|chr1|20485666|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20485607
chr1_20486194_20486253_grch38|chr1|20486253|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20486194
chr1_20508125_20508184_grch38|chr1|20508184|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20508125
chr1_20588897_20588956_grch38|chr1|20588956|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20588897
chr1_20589049_20589108_grch38|chr1|20589108|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20589049
chr1_20633429_20633488_grch38|chr1|20633488|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20633429
chr1_20661359_20661418_grch38|chr1|20661418|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20661359
chr1_20685153_20685212_grch38|chr1|20685212|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20685153
chr1_20698526_20698585_grch38|chr1|20698585|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20698526
chr1_20717783_20717842_grch38|chr1|20717842|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20717783
chr1_20717997_20718056_grch38|chr1|20718056|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20717997
chr1_20780542_20780601_grch38|chr1|20780601|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20780542
chr1_20786642_20786701_grch38|chr1|20786701|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20786642
chr1_21073795_21073854_grch38|chr1|21073854|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21073795
chr1_21176887_21176946_grch38|chr1|21176946|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21176887
chr1_21279521_21279580_grch38|chr1|21279580|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21279521
chr1_21290205_21290264_grch38|chr1|21290264|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21290205
chr1_21290448_21290507_grch38|chr1|21290507|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21290448
chr1_21345494_21345553_grch38|chr1|21345553|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21345494
chr1_21436380_21436439_grch38|chr1|21436439|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21436380
chr1_21440088_21440147_grch38|chr1|21440147|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21440088
chr1_21508935_21508994_grch38|chr1|21508994|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21508935
chr1_21509377_21509436_grch38|chr1|21509436|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21509377
chr1_21551221_21551280_grch38|chr1|21551280|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21551221
chr1_21622560_21622619_grch38|chr1|21622619|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21622560
chr1_21651852_21651911_grch38|chr1|21651911|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21651852
chr1_21669310_21669369_grch38|chr1|21669369|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21669310
chr1_21783139_21783198_grch38|chr1|21783198|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21783139
chr1_21783602_21783661_grch38|chr1|21783661|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21783602
chr1_21821373_21821432_grch38|chr1|21821432|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21821373
chr1_21937297_21937356_grch38|chr1|21937356|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21937297
chr1_21976976_21977035_grch38|chr1|21977035|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21976976
chr1_22001611_22001670_grch38|chr1|22001670|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22001611
chr1_22052660_22052719_grch38|chr1|22052719|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22052660
chr1_22428825_22428884_grch38|chr1|22428884|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22428825
chr1_22451802_22451861_grch38|chr1|22451861|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22451802
chr1_22563440_22563499_grch38|chr1|22563499|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22563440
chr1_22636579_22636638_grch38|chr1|22636638|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22636579
chr1_22643584_22643643_grch38|chr1|22643643|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22643584
chr1_22653187_22653246_grch38|chr1|22653246|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22653187
chr1_22710790_22710849_grch38|chr1|22710849|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22710790
chr1_22710957_22711016_grch38|chr1|22711016|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22710957
chr1_23019419_23019478_grch38|chr1|23019478|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23019419
chr1_23019521_23019580_grch38|chr1|23019580|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23019521
chr1_23168846_23168905_grch38|chr1|23168905|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23168846
chr1_23178112_23178171_grch38|chr1|23178171|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23178112
chr1_23344271_23344330_grch38|chr1|23344330|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23344271
chr1_23368325_23368384_grch38|chr1|23368384|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23368325
chr1_23369614_23369673_grch38|chr1|23369673|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23369614
chr1_23369948_23370007_grch38|chr1|23370007|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23369948
chr1_23424738_23424797_grch38|chr1|23424797|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23424738
chr1_23484169_23484228_grch38|chr1|23484228|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23484169
chr1_23531204_23531263_grch38|chr1|23531263|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23531204
chr1_23559489_23559548_grch38|chr1|23559548|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23559489
chr1_23691757_23691816_grch38|chr1|23691816|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23691757
chr1_23692635_23692694_grch38|chr1|23692694|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23692635
chr1_23743106_23743165_grch38|chr1|23743165|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23743106
chr1_23743422_23743481_grch38|chr1|23743481|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23743422
chr1_23778369_23778428_grch38|chr1|23778428|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23778369
chr1_23791136_23791195_grch38|chr1|23791195|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23791136
