chr|end|id|source|source_url|start|taxon_id
chr2L|1342181|CHR2L_1342122_1342181_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1342122|7227
chr2L|1344475|CHR2L_1344416_1344475_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1344416|7227
chr2L|1352929|CHR2L_1352870_1352929_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1352870|7227
chr2L|1354141|CHR2L_1354082_1354141_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1354082|7227
chr2L|1354990|CHR2L_1354931_1354990_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1354931|7227
chr2L|1355953|CHR2L_1355894_1355953_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1355894|7227
chr2L|1359855|CHR2L_1359796_1359855_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1359796|7227
chr2L|1361777|CHR2L_1361718_1361777_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1361718|7227
chr2L|1368109|CHR2L_1368050_1368109_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1368050|7227
chr2L|1420498|CHR2L_1420439_1420498_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1420439|7227
chr2L|1428494|CHR2L_1428435_1428494_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1428435|7227
chr2L|1442736|CHR2L_1442677_1442736_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1442677|7227
chr2L|1492305|CHR2L_1492246_1492305_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1492246|7227
chr2L|1494081|CHR2L_1494022_1494081_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1494022|7227
chr2L|1495736|CHR2L_1495677_1495736_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1495677|7227
chr2L|1497253|CHR2L_1497194_1497253_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1497194|7227
chr2L|1500310|CHR2L_1500251_1500310_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1500251|7227
chr2L|1500484|CHR2L_1500425_1500484_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1500425|7227
chr2L|1502866|CHR2L_1502807_1502866_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1502807|7227
chr2L|1517540|CHR2L_1517481_1517540_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1517481|7227
chr2L|1518194|CHR2L_1518135_1518194_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1518135|7227
chr2L|1555140|CHR2L_1555081_1555140_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1555081|7227
chr2L|1587214|CHR2L_1587155_1587214_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1587155|7227
chr2L|1611186|CHR2L_1611127_1611186_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1611127|7227
chr2L|1611439|CHR2L_1611380_1611439_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1611380|7227
chr2L|1614198|CHR2L_1614139_1614198_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1614139|7227
chr2L|1651270|CHR2L_1651211_1651270_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1651211|7227
chr2L|1667821|CHR2L_1667762_1667821_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1667762|7227
chr2L|1704914|CHR2L_1704855_1704914_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1704855|7227
chr2L|1705080|CHR2L_1705021_1705080_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1705021|7227
chr2L|1710465|CHR2L_1710406_1710465_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1710406|7227
chr2L|1710498|CHR2L_1710439_1710498_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1710439|7227
chr2L|1715893|CHR2L_1715834_1715893_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1715834|7227
chr2L|1724423|CHR2L_1724364_1724423_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1724364|7227
chr2L|1727762|CHR2L_1727703_1727762_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1727703|7227
chr2L|1728508|CHR2L_1728449_1728508_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1728449|7227
chr2L|1728764|CHR2L_1728705_1728764_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1728705|7227
chr2L|1729650|CHR2L_1729591_1729650_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1729591|7227
chr2L|1729927|CHR2L_1729868_1729927_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1729868|7227
chr2L|1732373|CHR2L_1732314_1732373_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1732314|7227
chr2L|1732565|CHR2L_1732506_1732565_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1732506|7227
chr2L|1737479|CHR2L_1737420_1737479_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1737420|7227
chr2L|1752165|CHR2L_1752106_1752165_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1752106|7227
chr2L|1752341|CHR2L_1752282_1752341_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1752282|7227
chr2L|1756520|CHR2L_1756461_1756520_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1756461|7227
chr2L|1759143|CHR2L_1759084_1759143_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1759084|7227
chr2L|1823365|CHR2L_1823306_1823365_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1823306|7227
chr2L|1826569|CHR2L_1826510_1826569_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1826510|7227
chr2L|1832578|CHR2L_1832519_1832578_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1832519|7227
chr2L|1836550|CHR2L_1836491_1836550_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1836491|7227
chr2L|1869863|CHR2L_1869804_1869863_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1869804|7227
chr2L|1880717|CHR2L_1880658_1880717_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1880658|7227
chr2L|1881577|CHR2L_1881518_1881577_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1881518|7227
chr2L|1883255|CHR2L_1883196_1883255_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1883196|7227
chr2L|1884694|CHR2L_1884635_1884694_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1884635|7227
chr2L|1911754|CHR2L_1911695_1911754_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1911695|7227
chr2L|1927763|CHR2L_1927704_1927763_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1927704|7227
chr2L|1945756|CHR2L_1945697_1945756_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1945697|7227
chr2L|1946796|CHR2L_1946737_1946796_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1946737|7227
chr2L|1954601|CHR2L_1954542_1954601_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1954542|7227
chr2L|1970376|CHR2L_1970317_1970376_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1970317|7227
chr2L|1973960|CHR2L_1973901_1973960_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1973901|7227
chr2L|1974136|CHR2L_1974077_1974136_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1974077|7227
chr2L|1980818|CHR2L_1980759_1980818_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1980759|7227
chr2L|1981166|CHR2L_1981107_1981166_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1981107|7227
chr2L|1982233|CHR2L_1982174_1982233_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1982174|7227
chr2L|1987013|CHR2L_1986954_1987013_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1986954|7227
chr2L|1987797|CHR2L_1987738_1987797_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1987738|7227
chr2L|1988302|CHR2L_1988243_1988302_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1988243|7227
chr2L|1992222|CHR2L_1992163_1992222_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|1992163|7227
chr2L|2006357|CHR2L_2006298_2006357_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2006298|7227
chr2L|2007242|CHR2L_2007183_2007242_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2007183|7227
chr2L|2008470|CHR2L_2008411_2008470_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2008411|7227
chr2L|2009867|CHR2L_2009808_2009867_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2009808|7227
chr2L|2011713|CHR2L_2011654_2011713_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2011654|7227
chr2L|2024010|CHR2L_2023951_2024010_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2023951|7227
chr2L|2036091|CHR2L_2036032_2036091_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2036032|7227
chr2L|2037328|CHR2L_2037269_2037328_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2037269|7227
chr2L|2037721|CHR2L_2037662_2037721_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2037662|7227
chr2L|2038616|CHR2L_2038557_2038616_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2038557|7227
chr2L|2039813|CHR2L_2039754_2039813_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2039754|7227
chr2L|2045513|CHR2L_2045454_2045513_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2045454|7227
chr2L|2079991|CHR2L_2079932_2079991_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2079932|7227
chr2L|2109940|CHR2L_2109881_2109940_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2109881|7227
chr2L|2129282|CHR2L_2129223_2129282_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2129223|7227
chr2L|2130827|CHR2L_2130768_2130827_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2130768|7227
chr2L|2145221|CHR2L_2145162_2145221_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2145162|7227
chr2L|2147329|CHR2L_2147270_2147329_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2147270|7227
chr2L|2147578|CHR2L_2147519_2147578_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2147519|7227
chr2L|2151771|CHR2L_2151712_2151771_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2151712|7227
chr2L|2155767|CHR2L_2155708_2155767_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2155708|7227
chr2L|2161571|CHR2L_2161512_2161571_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2161512|7227
chr2L|2178798|CHR2L_2178739_2178798_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2178739|7227
chr2L|2192422|CHR2L_2192363_2192422_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2192363|7227
chr2L|2192945|CHR2L_2192886_2192945_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2192886|7227
chr2L|2193082|CHR2L_2193023_2193082_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2193023|7227
chr2L|2206278|CHR2L_2206219_2206278_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2206219|7227
chr2L|2212654|CHR2L_2212595_2212654_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2212595|7227
chr2L|2214084|CHR2L_2214025_2214084_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2214025|7227
chr2L|2214283|CHR2L_2214224_2214283_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2214224|7227
chr2L|2216353|CHR2L_2216294_2216353_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2216294|7227
chr2L|2217275|CHR2L_2217216_2217275_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2217216|7227
chr2L|2217300|CHR2L_2217241_2217300_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2217241|7227
chr2L|2220760|CHR2L_2220701_2220760_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2220701|7227
chr2L|2222100|CHR2L_2222041_2222100_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2222041|7227
chr2L|2222667|CHR2L_2222608_2222667_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2222608|7227
chr2L|2223190|CHR2L_2223131_2223190_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2223131|7227
chr2L|2226343|CHR2L_2226284_2226343_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2226284|7227
chr2L|2226533|CHR2L_2226474_2226533_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2226474|7227
chr2L|2236888|CHR2L_2236829_2236888_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2236829|7227
chr2L|2238310|CHR2L_2238251_2238310_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2238251|7227
chr2L|2239458|CHR2L_2239399_2239458_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2239399|7227
chr2L|2240646|CHR2L_2240587_2240646_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2240587|7227
chr2L|2242389|CHR2L_2242330_2242389_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2242330|7227
chr2L|2251344|CHR2L_2251285_2251344_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2251285|7227
chr2L|2252404|CHR2L_2252345_2252404_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2252345|7227
chr2L|2253055|CHR2L_2252996_2253055_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2252996|7227
chr2L|2255126|CHR2L_2255067_2255126_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2255067|7227
chr2L|2263500|CHR2L_2263441_2263500_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2263441|7227
chr2L|2265436|CHR2L_2265377_2265436_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2265377|7227
chr2L|2269190|CHR2L_2269131_2269190_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2269131|7227
chr2L|2285183|CHR2L_2285124_2285183_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2285124|7227
chr2L|2286924|CHR2L_2286865_2286924_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2286865|7227
chr2L|2287953|CHR2L_2287894_2287953_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2287894|7227
chr2L|2289442|CHR2L_2289383_2289442_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2289383|7227
chr2L|2290754|CHR2L_2290695_2290754_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2290695|7227
chr2L|2300106|CHR2L_2300047_2300106_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2300047|7227
chr2L|2307952|CHR2L_2307893_2307952_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2307893|7227
chr2L|2311691|CHR2L_2311632_2311691_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2311632|7227
chr2L|2357398|CHR2L_2357339_2357398_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2357339|7227
chr2L|2361959|CHR2L_2361900_2361959_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2361900|7227
chr2L|2362828|CHR2L_2362769_2362828_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2362769|7227
chr2L|2363553|CHR2L_2363494_2363553_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2363494|7227
chr2L|2364770|CHR2L_2364711_2364770_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2364711|7227
chr2L|2364957|CHR2L_2364898_2364957_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2364898|7227
chr2L|2365303|CHR2L_2365244_2365303_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2365244|7227
chr2L|2365367|CHR2L_2365308_2365367_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2365308|7227
chr2L|2365628|CHR2L_2365569_2365628_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2365569|7227
chr2L|2371573|CHR2L_2371514_2371573_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2371514|7227
chr2L|2373779|CHR2L_2373720_2373779_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2373720|7227
chr2L|2374077|CHR2L_2374018_2374077_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2374018|7227
chr2L|2374577|CHR2L_2374518_2374577_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2374518|7227
chr2L|2374728|CHR2L_2374669_2374728_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2374669|7227
chr2L|2375891|CHR2L_2375832_2375891_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2375832|7227
chr2L|2376186|CHR2L_2376127_2376186_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2376127|7227
chr2L|2376431|CHR2L_2376372_2376431_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2376372|7227
chr2L|2381134|CHR2L_2381075_2381134_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2381075|7227
chr2L|2383205|CHR2L_2383146_2383205_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2383146|7227
chr2L|2385830|CHR2L_2385771_2385830_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2385771|7227
chr2L|2390761|CHR2L_2390702_2390761_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2390702|7227
chr2L|2391670|CHR2L_2391611_2391670_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2391611|7227
chr2L|2400306|CHR2L_2400247_2400306_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2400247|7227
chr2L|2400767|CHR2L_2400708_2400767_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2400708|7227
chr2L|2415371|CHR2L_2415312_2415371_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2415312|7227
chr2L|2416726|CHR2L_2416667_2416726_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2416667|7227
chr2L|2418035|CHR2L_2417976_2418035_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2417976|7227
chr2L|2419851|CHR2L_2419792_2419851_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2419792|7227
chr2L|2420086|CHR2L_2420027_2420086_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2420027|7227
chr2L|2420844|CHR2L_2420785_2420844_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2420785|7227
chr2L|2424818|CHR2L_2424759_2424818_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2424759|7227
chr2L|2428382|CHR2L_2428323_2428382_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2428323|7227
chr2L|2450203|CHR2L_2450144_2450203_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2450144|7227
chr2L|2451251|CHR2L_2451192_2451251_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2451192|7227
chr2L|2454749|CHR2L_2454690_2454749_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2454690|7227
chr2L|2492706|CHR2L_2492647_2492706_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2492647|7227
chr2L|2492965|CHR2L_2492906_2492965_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2492906|7227
chr2L|2518121|CHR2L_2518062_2518121_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2518062|7227
chr2L|2552884|CHR2L_2552825_2552884_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2552825|7227
chr2L|2564876|CHR2L_2564817_2564876_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2564817|7227
chr2L|2573015|CHR2L_2572956_2573015_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2572956|7227
chr2L|2575117|CHR2L_2575058_2575117_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2575058|7227
chr2L|2576723|CHR2L_2576664_2576723_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2576664|7227
chr2L|2577016|CHR2L_2576957_2577016_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2576957|7227
chr2L|2577705|CHR2L_2577646_2577705_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2577646|7227
chr2L|2580087|CHR2L_2580028_2580087_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2580028|7227
chr2L|2580332|CHR2L_2580273_2580332_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2580273|7227
chr2L|2585477|CHR2L_2585418_2585477_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2585418|7227
chr2L|2591956|CHR2L_2591897_2591956_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2591897|7227
chr2L|2592127|CHR2L_2592068_2592127_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2592068|7227
chr2L|2610097|CHR2L_2610038_2610097_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2610038|7227
chr2L|2647790|CHR2L_2647731_2647790_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2647731|7227
chr2L|2647896|CHR2L_2647837_2647896_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2647837|7227
chr2L|2652431|CHR2L_2652372_2652431_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2652372|7227
chr2L|2653095|CHR2L_2653036_2653095_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2653036|7227
chr2L|2655379|CHR2L_2655320_2655379_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2655320|7227
chr2L|2665090|CHR2L_2665031_2665090_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2665031|7227
chr2L|2671021|CHR2L_2670962_2671021_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2670962|7227
chr2L|2677744|CHR2L_2677685_2677744_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2677685|7227
chr2L|2696486|CHR2L_2696427_2696486_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2696427|7227
chr2L|2725690|CHR2L_2725631_2725690_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2725631|7227
chr2L|2730139|CHR2L_2730080_2730139_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2730080|7227
chr2L|2730848|CHR2L_2730789_2730848_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2730789|7227
chr2L|2735824|CHR2L_2735765_2735824_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2735765|7227
chr2L|2740080|CHR2L_2740021_2740080_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2740021|7227
chr2L|2740994|CHR2L_2740935_2740994_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2740935|7227
chr2L|2745003|CHR2L_2744944_2745003_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2744944|7227
chr2L|2745115|CHR2L_2745056_2745115_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2745056|7227
chr2L|2748499|CHR2L_2748440_2748499_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2748440|7227
chr2L|2749350|CHR2L_2749291_2749350_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2749291|7227
chr2L|2752417|CHR2L_2752358_2752417_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2752358|7227
chr2L|2752813|CHR2L_2752754_2752813_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|2752754|7227
