id|chr|end|exon_id|exon_number|gene_id|label|source|source_url|start|transcript_id
ense00001606984|chr20|11913676|ENSE00001606984|2|ENSG00000236526|exon|GENCODE|https://www.gencodegenes.org/human/|11913314|ENST00000439529
ense00001802502|chr20|11910507|ENSE00001802502|3|ENSG00000236526|exon|GENCODE|https://www.gencodegenes.org/human/|11909404|ENST00000439529
ense00003876622|chr20|12318221|ENSE00003876622|1|ENSG00000235292|exon|GENCODE|https://www.gencodegenes.org/human/|12318050|ENST00000654812
ense00003882635|chr20|12247441|ENSE00003882635|2|ENSG00000235292|exon|GENCODE|https://www.gencodegenes.org/human/|12247035|ENST00000654812
ense00003857165|chr20|12245839|ENSE00003857165|3|ENSG00000235292|exon|GENCODE|https://www.gencodegenes.org/human/|12243308|ENST00000654812
ense00001774029|chr20|12244296|ENSE00001774029|1|ENSG00000235292|exon|GENCODE|https://www.gencodegenes.org/human/|12244169|ENST00000455132
ense00001735799|chr20|12244046|ENSE00001735799|2|ENSG00000235292|exon|GENCODE|https://www.gencodegenes.org/human/|12243895|ENST00000455132
ense00001645718|chr20|12316485|ENSE00001645718|1|ENSG00000230437|exon|GENCODE|https://www.gencodegenes.org/human/|12316127|ENST00000442389
ense00001733253|chr20|12305726|ENSE00001733253|2|ENSG00000230437|exon|GENCODE|https://www.gencodegenes.org/human/|12305613|ENST00000442389
ense00001777561|chr20|12381255|ENSE00001777561|1|ENSG00000235698|exon|GENCODE|https://www.gencodegenes.org/human/|12380056|ENST00000414718
ense00001596657|chr20|12952519|ENSE00001596657|1|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12951765|ENST00000456265
ense00001666714|chr20|12950486|ENSE00001666714|2|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12950400|ENST00000456265
ense00001732511|chr20|12945192|ENSE00001732511|3|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12945144|ENST00000456265
ense00001642647|chr20|12940936|ENSE00001642647|4|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12940819|ENST00000456265
ense00001632995|chr20|12924908|ENSE00001632995|5|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12924732|ENST00000456265
ense00001789450|chr20|12920721|ENSE00001789450|6|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12920629|ENST00000456265
ense00001704857|chr20|12907116|ENSE00001704857|7|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12906995|ENST00000456265
ense00001695832|chr20|12902420|ENSE00001695832|8|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12902308|ENST00000456265
ense00001641315|chr20|12894501|ENSE00001641315|9|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12894347|ENST00000456265
ense00001601055|chr20|12893426|ENSE00001601055|10|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12892641|ENST00000456265
ense00001791740|chr20|12866605|ENSE00001791740|11|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12866504|ENST00000456265
ense00001641615|chr20|12865677|ENSE00001641615|12|ENSG00000233048|exon|GENCODE|https://www.gencodegenes.org/human/|12865202|ENST00000456265
ense00003318762|chr20|12935783|ENSE00003318762|1|ENSG00000269931|exon|GENCODE|https://www.gencodegenes.org/human/|12934877|ENST00000602702
ense00003850457|chr20|12937097|ENSE00003850457|1|ENSG00000269931|exon|GENCODE|https://www.gencodegenes.org/human/|12936998|ENST00000651426
ense00003846990|chr20|12936391|ENSE00003846990|2|ENSG00000269931|exon|GENCODE|https://www.gencodegenes.org/human/|12936204|ENST00000651426
ense00003844080|chr20|12935474|ENSE00003844080|3|ENSG00000269931|exon|GENCODE|https://www.gencodegenes.org/human/|12934877|ENST00000651426
ense00003842272|chr20|12936356|ENSE00003842272|1|ENSG00000286087|exon|GENCODE|https://www.gencodegenes.org/human/|12936262|ENST00000651029
ense00003846778|chr20|12937101|ENSE00003846778|2|ENSG00000286087|exon|GENCODE|https://www.gencodegenes.org/human/|12937029|ENST00000651029
ense00003845030|chr20|12937453|ENSE00003845030|3|ENSG00000286087|exon|GENCODE|https://www.gencodegenes.org/human/|12937332|ENST00000651029
ense00003843493|chr20|12938282|ENSE00003843493|4|ENSG00000286087|exon|GENCODE|https://www.gencodegenes.org/human/|12938033|ENST00000651029
ense00003849688|chr20|12940902|ENSE00003849688|5|ENSG00000286087|exon|GENCODE|https://www.gencodegenes.org/human/|12940515|ENST00000651029
ense00003869701|chr20|12950761|ENSE00003869701|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950288|ENST00000660848
ense00001611431|chr20|12951627|ENSE00001611431|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12951451|ENST00000660848
ense00003882137|chr20|12950761|ENSE00003882137|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950330|ENST00000666864
ense00003864293|chr20|12951567|ENSE00003864293|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12951451|ENST00000666864
ense00003876858|chr20|12966172|ENSE00003876858|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12966002|ENST00000666864
ense00003864411|chr20|12967210|ENSE00003864411|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967049|ENST00000666864
ense00003865862|chr20|12968130|ENSE00003865862|5|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967540|ENST00000666864
ense00003878260|chr20|12950761|ENSE00003878260|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950334|ENST00000660733
ense00003876902|chr20|12966172|ENSE00003876902|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12965998|ENST00000660733
ense00003874617|chr20|12967210|ENSE00003874617|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967046|ENST00000660733
ense00003869916|chr20|12979490|ENSE00003869916|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12979352|ENST00000660733
ense00003880209|chr20|12950761|ENSE00003880209|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950336|ENST00000655843
ense00003876902|chr20|12966172|ENSE00003876902|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12965998|ENST00000655843
ense00003864411|chr20|12967210|ENSE00003864411|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967049|ENST00000655843
ense00003869916|chr20|12979490|ENSE00003869916|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12979352|ENST00000655843
ense00001717782|chr20|12950761|ENSE00001717782|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950338|ENST00000432244
ense00001611431|chr20|12951627|ENSE00001611431|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12951451|ENST00000432244
ense00001717782|chr20|12950761|ENSE00001717782|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950338|ENST00000661302
ense00003864293|chr20|12951567|ENSE00003864293|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12951451|ENST00000661302
ense00003876858|chr20|12966172|ENSE00003876858|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12966002|ENST00000661302
ense00003874617|chr20|12967210|ENSE00003874617|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967046|ENST00000661302
ense00003859415|chr20|12979476|ENSE00003859415|5|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12979352|ENST00000661302
ense00001717782|chr20|12950761|ENSE00001717782|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950338|ENST00000664230
ense00003876858|chr20|12966172|ENSE00003876858|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12966002|ENST00000664230
ense00003864411|chr20|12967210|ENSE00003864411|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967049|ENST00000664230
ense00003852526|chr20|12979477|ENSE00003852526|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12979352|ENST00000664230
ense00001717782|chr20|12950761|ENSE00001717782|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950338|ENST00000668019
ense00003876858|chr20|12966172|ENSE00003876858|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12966002|ENST00000668019
ense00003874617|chr20|12967210|ENSE00003874617|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967046|ENST00000668019
ense00003869916|chr20|12979490|ENSE00003869916|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12979352|ENST00000668019
ense00003873115|chr20|12950761|ENSE00003873115|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950340|ENST00000658737
ense00003861061|chr20|12966172|ENSE00003861061|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12965930|ENST00000658737
ense00003873197|chr20|12967280|ENSE00003873197|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967046|ENST00000658737
ense00003873115|chr20|12950761|ENSE00003873115|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950340|ENST00000658457
ense00003876902|chr20|12966172|ENSE00003876902|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12965998|ENST00000658457
ense00003874617|chr20|12967210|ENSE00003874617|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967046|ENST00000658457
ense00003884892|chr20|12970944|ENSE00003884892|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12970397|ENST00000658457
ense00003873115|chr20|12950761|ENSE00003873115|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950340|ENST00000654168
ense00003864293|chr20|12951567|ENSE00003864293|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12951451|ENST00000654168
ense00003876902|chr20|12966172|ENSE00003876902|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12965998|ENST00000654168
ense00003874617|chr20|12967210|ENSE00003874617|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967046|ENST00000654168
ense00003859415|chr20|12979476|ENSE00003859415|5|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12979352|ENST00000654168
ense00003855926|chr20|12950800|ENSE00003855926|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950340|ENST00000669657
ense00003885812|chr20|12951523|ENSE00003885812|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12951451|ENST00000669657
ense00003876902|chr20|12966172|ENSE00003876902|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12965998|ENST00000669657
ense00003874617|chr20|12967210|ENSE00003874617|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967046|ENST00000669657
ense00003866703|chr20|13008415|ENSE00003866703|5|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|13008058|ENST00000669657
ense00003860271|chr20|12950761|ENSE00003860271|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950343|ENST00000669978
ense00003864293|chr20|12951567|ENSE00003864293|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12951451|ENST00000669978
ense00003876902|chr20|12966172|ENSE00003876902|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12965998|ENST00000669978
ense00003877615|chr20|12967287|ENSE00003877615|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967049|ENST00000669978
ense00003860271|chr20|12950761|ENSE00003860271|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950343|ENST00000670547
ense00003864293|chr20|12951567|ENSE00003864293|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12951451|ENST00000670547
ense00003876902|chr20|12966172|ENSE00003876902|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12965998|ENST00000670547
ense00003874617|chr20|12967210|ENSE00003874617|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967046|ENST00000670547
ense00003879055|chr20|12994996|ENSE00003879055|5|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12994910|ENST00000670547
ense00003854347|chr20|13008417|ENSE00003854347|6|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|13008058|ENST00000670547
ense00003866134|chr20|12950761|ENSE00003866134|1|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12950345|ENST00000671262
ense00003864293|chr20|12951567|ENSE00003864293|2|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12951451|ENST00000671262
ense00003876858|chr20|12966172|ENSE00003876858|3|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12966002|ENST00000671262
ense00003874617|chr20|12967210|ENSE00003874617|4|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|12967046|ENST00000671262
ense00003854347|chr20|13008417|ENSE00003854347|5|ENSG00000234265|exon|GENCODE|https://www.gencodegenes.org/human/|13008058|ENST00000671262
ense00001930212|chr20|13009384|ENSE00001930212|1|ENSG00000172296|exon|GENCODE|https://www.gencodegenes.org/human/|13008972|ENST00000399002
ense00002215346|chr20|13009384|ENSE00002215346|1|ENSG00000172296|exon|GENCODE|https://www.gencodegenes.org/human/|13008979|ENST00000476791
ense00001671804|chr20|13009072|ENSE00001671804|1|ENSG00000172296|exon|GENCODE|https://www.gencodegenes.org/human/|13008987|ENST00000434210
ense00001639937|chr20|13009384|ENSE00001639937|2|ENSG00000172296|exon|GENCODE|https://www.gencodegenes.org/human/|13009201|ENST00000434210
ense00001675621|chr20|13009384|ENSE00001675621|1|ENSG00000172296|exon|GENCODE|https://www.gencodegenes.org/human/|13009349|ENST00000450297
